ID,Country,Region,construction_period_start,construction_period_end,steel,copper,aluminum,unspecified_metal,metal_based,wood,paper_cardboard,straw,biomass_based,concrete,cement,aggregates,concrete_based,brick,mortar_plaster,mineral_fill,plaster_board_gypsum,brick_wall_based,Adobe,Asphalt,Bitumen,natural_stone,cement_asbestos,Clay,siding_unspecified,Ceramics,Glass,Plastics,Polystyrene,PVC,Lineoleum,Carpet,Heraklith,Mineral_wool,insulation_unspecified,other_unspecified_material,other_minerals,total_mi,building_description,no_floors,Occupation,building_type,measurement_type,urban_rural,floor_area_type,Authors,publication_year,publication_title,publication_outlet,copyright,DOI,URL,comment_scope,comment_conversion,comment_aggregation,comment_primary,comment_secondary,data_entry,global_region,climate_classification,equator_distance,heating_degree_days_0,heating_degree_days_1,cooling_degree_days_0,cooling_degree_days_1,country_land_area,population_0,Notes..population_0,population_1,urbanization_0,urbanization_1,gdp_0,gdp_1,hdi_0,hdi_1
221,Sweden,NA,1960,1971,81,NA,NA,NA,81,53,NA,NA,53,369,NA,0,369,0,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,28,NA,NA,29,539,wood,2,residential,SFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1960, Urban pop. in 1970, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4484.40775,4416.19,38.38,80.5325,410335,7480,NA,8098,0.725,0.81,11391,18313,NULL,NULL
222,Sweden,NA,1970,1981,48,NA,NA,NA,48,58,NA,NA,58,178,NA,0,178,0,NA,NA,23,23,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,51,NA,NA,52,359,wood,1.5,residential,SFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4720.8925,4701.295,72.5,61.07,410335,8043,NA,8320,0.81,0.831,18133,20617,NULL,NULL
223,Sweden,NA,1980,1991,63,NA,NA,NA,63,54,NA,NA,54,294,NA,0,294,0,NA,NA,28,28,NA,NA,3,NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,74,NA,NA,82,521,wood,2,residential,SFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 1990, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4741.3975,4332.125,62.1274975,76.3475025,410335,8310,NA,8618,0.831,0.831,20491,26114,NULL,NULL
224,Sweden,NA,1990,2001,64,NA,NA,NA,64,50,NA,NA,50,183,NA,0,183,0,NA,NA,25,25,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,52,NA,NA,57,379,wood,1.5,residential,SFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1990, Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,3984.7225,4347.225,75.085,94.9574975,410335,8559,NA,8896,0.831,0.84,26364,35603,NULL,NULL
225,Sweden,NA,2000,2011,15,NA,NA,NA,15,47,NA,NA,47,176,NA,0,176,0,NA,NA,50,50,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,11,NA,NA,NA,NA,47,NA,NA,60,348,wood,2,residential,SFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,3938.7425,4048.0875,50.5449975,82.2249975,410335,8872,NA,9449,0.84,0.851,36374,42079,NULL,NULL
226,Sweden,NA,1880,1901,14,NA,NA,NA,14,204,NA,NA,204,,NA,312,312,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,534,wood,2,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4572,NA,5156,NA,0.657,2118,3550,NULL,NULL
227,Sweden,NA,1880,1901,17,NA,NA,NA,17,192,NA,NA,192,63,NA,277,340,38,NA,320,NA,358,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,0,NA,NA,6,913,wood,2,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4572,NA,5156,NA,0.657,2118,3550,NULL,NULL
228,Sweden,NA,1890,1911,0,NA,NA,NA,0,280,NA,NA,280,,NA,0,0,89,NA,116,NA,205,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,7,492,wood,2,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4780,NA,5542,NA,0.657,2520,4516,NULL,NULL
229,Sweden,NA,1920,1931,63,NA,NA,NA,63,167,NA,NA,167,399,NA,118,517,19,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,769,wood,3,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5876,NA,6152,NA,0.657,4474,5168,NULL,NULL
230,Sweden,NA,1930,1951,68,NA,NA,NA,68,187,NA,NA,187,303,NA,81,384,16,NA,NA,NA,16,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0,NA,NA,10,665,wood,3,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,4100.45025,4297.65,71.1750025,48.7475025,410335,6131,NA,7070,NA,0.657,5291,9078,NULL,NULL
231,Sweden,NA,1990,2001,428,NA,NA,NA,428,44,NA,NA,44,295,NA,0,295,0,NA,NA,35,35,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.4,NA,NA,NA,NA,90,NA,NA,95.4,897.4,wood,5,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1990, Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,3984.7225,4347.225,75.085,94.9574975,410335,8559,NA,8896,0.831,0.84,26364,35603,NULL,NULL
232,Sweden,NA,1880,1901,14,NA,NA,NA,14,203,NA,NA,203,18,NA,233,251,280,NA,0.3,NA,280.3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,752.3,brick-wood,3,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4572,NA,5156,NA,0.657,2118,3550,NULL,NULL
233,Sweden,NA,1900,1911,107,NA,NA,NA,107,137,NA,NA,137,172,NA,201,373,240,NA,NA,NA,240,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,4,861,brick-wood,3,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5117,NA,5542,NA,0.657,3438,4516,NULL,NULL
234,Sweden,NA,1920,1931,48,NA,NA,NA,48,149,NA,NA,149,306,NA,52,358,269,NA,NA,NA,269,NA,NA,6,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,NA,NA,10,834,brick-wood,4,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,5876,NA,6152,NA,0.657,4474,5168,NULL,NULL
235,Sweden,NA,1880,1891,6,NA,NA,NA,6,76,NA,NA,76,17,NA,434,451,912,NA,NA,NA,912,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,NA,3,1448,brick,4,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4572,NA,4794,NA,0.657,2118,2676,NULL,NULL
236,Sweden,NA,1890,1911,0,NA,NA,NA,0,79,NA,NA,79,17,NA,108,125,1114,NA,NA,NA,1114,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0,NA,NA,5,1323,brick,5,residential,MFH,NULL,NA,gross,"Gontia, Paul; N・geli, Claudio; Rosado, Leonardo; Kalmykova, Yuliya; ﾖsterbring, Magnus",2018,Material-intensity database of residential buildings: A case-study of Sweden in the international context,"Resources, Conservation and Recycling",Copyright Elsevier,10.1016/j.resconrec.2017.11.022,https://doi.org/10.1016/j.resconrec.2017.11.022,NULL,NULL,"Brick is originally ""Ceramics and Bricks"". Minteral fill is sum of peat slag and reed.",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls. Human Development Index: Not collected.",Heeren and Fishman,Europe,"Dfb,Dfc",6896,NA,4100.45025,NA,71.1750025,410335,4780,NA,5542,NA,0.657,2520,4516,NULL,NULL
